2015-11-13,495,3.33333333
2015-11-13,496,3.39285714
2015-11-13,497,3.03571429
2015-11-13,498,2.92857143
2015-11-14,492,3.50000000
2015-11-14,493,3.00000000
2015-11-14,494,3.50000000
2015-11-14,495,2.50000000
2015-11-14,496,2.00000000
2015-11-14,497,2.50000000
2015-11-14,498,2.00000000
2015-11-15,492,3.00000000
2015-11-15,493,3.00000000
2015-11-15,494,4.00000000
2015-11-15,495,2.00000000
2015-11-15,496,3.00000000
2015-11-15,497,2.00000000
2015-11-15,498,3.00000000
2015-11-16,492,2.42592593
2015-11-16,493,2.16666667
2015-11-16,494,2.98181818
2015-11-16,495,2.92727273
2015-11-16,496,3.13207547
2015-11-16,497,3.09259259
2015-11-16,498,2.98148148
2015-11-17,492,2.91304348
2015-11-17,493,2.86956522
2015-11-17,494,4.04347826
2015-11-17,495,2.72000000
2015-11-17,496,3.26086957
2015-11-17,497,3.08695652
2015-11-17,498,2.86956522
2015-11-18,492,2.43478261
2015-11-18,493,2.21739130
2015-11-18,494,2.66666667
2015-11-18,495,3.24000000
2015-11-18,496,3.47826087
2015-11-18,497,3.26086957
2015-11-18,498,3.39130435
2015-11-19,492,3.01851852
2015-11-19,493,2.94444444
2015-11-19,494,2.84905660
2015-11-19,495,2.64285714
2015-11-19,496,3.31481481
2015-11-19,497,2.98148148
2015-11-19,498,2.88888889
2015-11-20,492,3.21739130
2015-11-20,493,2.91304348
2015-11-20,494,3.21739130
2015-11-20,495,2.92307692
2015-11-20,496,3.13043478
2015-11-20,497,3.04347826
2015-11-20,498,2.63636364
2015-11-21,492,2.33333333
2015-11-21,493,2.33333333
2015-11-21,494,2.33333333
2015-11-21,495,3.33333333
2015-11-21,496,4.00000000
2015-11-21,497,4.00000000
2015-11-21,498,4.33333333
2015-11-23,492,1.92857143
2015-11-23,493,1.92857143
2015-11-23,494,1.83333333
2015-11-23,495,3.63333333
2015-11-23,496,3.60714286
2015-11-23,497,3.28571429
2015-11-23,498,3.71428571
2015-11-24,492,1.85000000
2015-11-24,493,1.75000000
2015-11-24,494,1.54545455
2015-11-24,495,3.40909091
2015-11-24,496,3.35000000
2015-11-24,497,2.70000000
2015-11-24,498,3.55000000
2015-11-25,492,1.60000000
2015-11-25,493,1.60000000
2015-11-25,494,2.33333333
2015-11-25,495,3.28571429
2015-11-25,496,3.40000000
2015-11-25,497,3.00000000
2015-11-25,498,3.25000000
2015-11-26,492,1.50000000
2015-11-26,493,1.50000000
2015-11-26,494,1.50000000
2015-11-26,495,4.00000000
2015-11-26,496,4.00000000
2015-11-26,497,4.00000000
2015-11-26,498,3.50000000
2015-11-27,492,1.28571429
2015-11-27,493,1.57142857
2015-11-27,494,1.62500000
2015-11-27,495,4.28571429
2015-11-27,496,3.85714286
2015-11-27,497,3.85714286
2015-11-27,498,4.00000000
2015-11-28,492,4.00000000
2015-11-28,493,3.00000000
2015-11-28,494,2.00000000
2015-11-28,495,1.00000000
2015-11-28,496,3.00000000
2015-11-28,497,2.00000000
2015-11-28,498,2.00000000
2015-11-30,492,2.00000000
2015-11-30,493,2.00000000
2015-11-30,494,3.00000000
2015-11-30,495,3.75000000
2015-11-30,496,3.00000000
2015-11-30,497,2.00000000
2015-11-30,498,3.00000000
2015-12-01,492,3.00000000
2015-12-01,493,2.50000000
2015-12-01,494,2.66666667
2015-12-01,495,3.50000000
2015-12-01,496,4.00000000
2015-12-01,497,3.00000000
2015-12-02,492,2.66666667
2015-12-02,493,2.83333333
2015-12-02,494,1.83333333
2015-12-02,495,3.91666667
2015-12-02,496,3.00000000
2015-12-02,497,2.83333333
